/ext3/miniconda3/lib/python3.9/site-packages/torch/utils/data/dataloader.py:554: UserWarning: This DataLoader will create 6 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
Epoch 10, batch 92, loss=1.2440992593765259
Epoch 10, batch 93, loss=1.1356785297393799
Epoch 10, batch 94, loss=1.0658117532730103
Epoch 10, batch 95, loss=1.5866855382919312
Epoch 10, batch 96, loss=0.987083911895752
Epoch 10, batch 97, loss=1.291804313659668
Epoch 10, batch 98, loss=1.2381376028060913
Epoch 10, batch 99, loss=1.360213279724121
Epoch 10, batch 100, loss=1.1296446323394775
Epoch 10, batch 101, loss=1.30672025680542
Epoch 10, batch 102, loss=1.1508604288101196
Epoch 10, batch 103, loss=1.510585069656372
Epoch 10, batch 104, loss=1.5597394704818726
Epoch 10, batch 105, loss=1.3256587982177734
Epoch 10, batch 106, loss=1.0455536842346191
Epoch 10, batch 107, loss=1.3770687580108643
Epoch 10, batch 108, loss=1.2814321517944336
Epoch 10, batch 109, loss=1.3126229047775269
Epoch 10, batch 110, loss=1.2004129886627197
Epoch 10, batch 111, loss=1.3662934303283691
Epoch 10, batch 112, loss=1.2849446535110474
Epoch 10, batch 113, loss=1.4254859685897827
Epoch 10, batch 114, loss=1.0515601634979248
Epoch 10, batch 115, loss=0.9198561906814575
Epoch 10, batch 116, loss=1.4942896366119385
Epoch 10, batch 117, loss=1.403933048248291
Epoch 10, batch 118, loss=1.394452452659607
Epoch 10, batch 119, loss=1.1092228889465332
Epoch 10, batch 120, loss=0.9427298307418823
Epoch 10, batch 121, loss=1.8800959587097168
Epoch 10, batch 122, loss=1.2503907680511475
Epoch 10, batch 123, loss=1.218740701675415
Epoch 10, batch 124, loss=1.3635313510894775
Epoch 10, batch 125, loss=1.4245154857635498
Epoch 10, batch 126, loss=1.2520302534103394
Epoch 10, batch 127, loss=1.2994933128356934
Epoch 10, batch 128, loss=1.3177165985107422
Epoch 10, batch 129, loss=1.1239913702011108
Epoch 10, batch 130, loss=1.1895232200622559
Epoch 10, batch 131, loss=1.2755812406539917
Epoch 10, batch 132, loss=1.332912802696228
Epoch 10, batch 133, loss=1.1768321990966797
Epoch 10, batch 134, loss=1.212544322013855
Epoch 10, batch 135, loss=1.3273414373397827
Epoch 10, batch 136, loss=1.283882975578308
Epoch 10, batch 137, loss=1.0669785737991333
Epoch 10, batch 138, loss=1.4141628742218018
Epoch 10, batch 139, loss=1.4146678447723389
Epoch 10, batch 140, loss=1.2015291452407837
Epoch 10, batch 141, loss=1.349320888519287
Epoch 10, batch 142, loss=1.2464802265167236
Epoch 10, batch 143, loss=1.3653992414474487
Epoch 10, batch 144, loss=1.188932180404663
Epoch 10, batch 145, loss=1.116666555404663
Epoch 10, batch 146, loss=1.378912329673767
Epoch 10, batch 147, loss=1.487828016281128
Epoch 10, batch 148, loss=1.0516331195831299
Epoch 10, batch 149, loss=1.3957135677337646
Epoch 10, batch 150, loss=1.0496513843536377
Epoch 10, batch 151, loss=1.18625009059906
Epoch 10, batch 152, loss=1.4622621536254883
Epoch 10, batch 153, loss=1.3030283451080322
Epoch 10, batch 154, loss=1.6523141860961914
Epoch 10, batch 155, loss=1.3439916372299194
Epoch 10, batch 156, loss=1.2514960765838623
Epoch 10, batch 157, loss=1.5543241500854492
Epoch 10, batch 158, loss=1.0622503757476807
Epoch 10, batch 159, loss=1.5441198348999023
Epoch 10, batch 160, loss=1.1025683879852295
Epoch 10, batch 161, loss=1.3725312948226929
Epoch 10, batch 162, loss=1.1990396976470947
Epoch 10, batch 163, loss=1.2882816791534424
Epoch 10, batch 164, loss=1.2338374853134155
Epoch 10, batch 165, loss=1.4003875255584717
Epoch 10, batch 166, loss=0.76810622215271
Epoch 10, batch 167, loss=1.1723361015319824
Epoch 10, batch 168, loss=1.4358751773834229
Epoch 10, batch 169, loss=1.2215428352355957
Epoch 10, batch 170, loss=1.38894784450531
Epoch 10, batch 171, loss=1.2658100128173828
Epoch 10, batch 172, loss=1.4725054502487183
Epoch 10, batch 173, loss=1.1438230276107788
Epoch 10, batch 174, loss=1.233983039855957
Epoch 10, batch 175, loss=1.0636677742004395
Epoch 10, batch 176, loss=1.4663984775543213
Epoch 10, batch 177, loss=1.3491262197494507
Epoch 10, batch 178, loss=1.486132025718689
Epoch 10, batch 179, loss=1.058037519454956
Epoch 10, batch 180, loss=1.1365230083465576
Epoch 10, batch 181, loss=1.1023225784301758
Epoch 10, batch 182, loss=1.1452836990356445
Epoch 10, batch 183, loss=1.6949994564056396
Epoch 10, batch 184, loss=1.1582648754119873
Epoch 10, batch 185, loss=1.2047476768493652
Epoch 10, batch 186, loss=1.1472901105880737
Epoch 10, batch 187, loss=1.1184718608856201
Epoch 10, batch 188, loss=1.6658581495285034
Epoch 10, batch 189, loss=1.1220885515213013
Epoch 10, batch 190, loss=1.0879275798797607
Epoch 10, batch 191, loss=1.5123709440231323
Epoch 10, batch 192, loss=1.111696481704712
Epoch 10, batch 193, loss=1.4015977382659912
Epoch 10, batch 194, loss=1.727492094039917
Epoch 10, batch 195, loss=1.4138708114624023
Epoch 10, batch 196, loss=1.462930679321289
Epoch 10, batch 197, loss=1.192368507385254
Epoch 10, batch 198, loss=1.5475127696990967
Epoch 10, batch 199, loss=1.3038671016693115
Epoch 10, batch 200, loss=1.614553451538086
Epoch 10, batch 201, loss=1.289008617401123
Epoch 10, batch 202, loss=1.355774164199829
Epoch 10, batch 203, loss=1.342103362083435
Epoch 10, batch 204, loss=1.3485602140426636
Epoch 10, batch 205, loss=1.3920056819915771
Epoch 10, batch 206, loss=1.6737232208251953
Epoch 10, batch 207, loss=1.2495431900024414
Epoch 10, batch 208, loss=1.2099802494049072
Epoch 10, batch 209, loss=1.2222532033920288
Epoch 10, batch 210, loss=1.2523856163024902
Epoch 10, batch 211, loss=1.1779377460479736
Epoch 10, batch 212, loss=1.1754134893417358
Epoch 10, batch 213, loss=1.2761157751083374
Epoch 10, batch 214, loss=1.0446841716766357
Epoch 10, batch 215, loss=1.3730723857879639
Epoch 10, batch 216, loss=1.1678388118743896
Epoch 10, batch 217, loss=1.1042520999908447
Epoch 10, batch 218, loss=1.2864636182785034
Epoch 10, batch 219, loss=1.2983026504516602
Epoch 10, batch 220, loss=1.130753755569458
Epoch 10, batch 221, loss=1.1813466548919678
Epoch 10, batch 222, loss=1.0666017532348633
Epoch 10, batch 223, loss=1.2760663032531738
Epoch 10, batch 224, loss=1.3620175123214722
Epoch 10, batch 225, loss=1.1798300743103027
Epoch 10, batch 226, loss=1.3605389595031738
Epoch 10, batch 227, loss=1.5383434295654297
Epoch 10, batch 228, loss=1.2312591075897217
Epoch 10, batch 229, loss=1.4526548385620117
Epoch 10, batch 230, loss=1.2954394817352295
Epoch 10, batch 231, loss=1.2960233688354492
Epoch 10, batch 232, loss=1.1300853490829468
Epoch 10, batch 233, loss=1.008699893951416
Epoch 10, batch 234, loss=1.0115337371826172
Epoch 10, batch 235, loss=1.401376485824585
Epoch 10, batch 236, loss=1.3485867977142334
Epoch 10, batch 237, loss=1.4351061582565308
Epoch 10, batch 238, loss=1.189524531364441
Epoch 10, batch 239, loss=1.1151885986328125
Epoch 10, batch 240, loss=1.5048907995224
Epoch 10, batch 241, loss=1.2951323986053467
Epoch 10, batch 242, loss=1.3732690811157227
Epoch 10, batch 243, loss=1.305641531944275
Epoch 10, batch 244, loss=1.1355109214782715
Epoch 10, batch 245, loss=1.4485752582550049
Epoch 10, batch 246, loss=1.0104904174804688
Epoch 10, batch 247, loss=1.3721809387207031
Epoch 10, batch 248, loss=1.091559648513794
Epoch 10, batch 249, loss=1.2789175510406494
Epoch 10, batch 250, loss=0.9990445375442505
Epoch 10, batch 251, loss=1.327957034111023
Epoch 10, batch 252, loss=1.231405258178711
Epoch 10, batch 253, loss=1.4649853706359863
Epoch 10, batch 254, loss=1.1186175346374512
Epoch 10, batch 255, loss=1.4683727025985718
Epoch 10, batch 256, loss=1.2400329113006592
Epoch 10, batch 257, loss=1.5218579769134521
Epoch 10, batch 258, loss=1.2494683265686035
Epoch 10, batch 259, loss=1.0985227823257446
Epoch 10, batch 260, loss=1.4118174314498901
Epoch 10, batch 261, loss=1.32968270778656
Epoch 10, batch 262, loss=1.514136552810669
Epoch 10, batch 263, loss=1.2134026288986206
Epoch 10, batch 264, loss=1.0827081203460693
Epoch 10, batch 265, loss=1.650029182434082
Epoch 10, batch 266, loss=1.340585708618164
Epoch 10, batch 267, loss=1.154675006866455
Epoch 10, batch 268, loss=1.3520444631576538
Epoch 10, batch 269, loss=1.12660551071167
Epoch 10, batch 270, loss=1.5508785247802734
Epoch 10, batch 271, loss=1.54342782497406
Epoch 10, batch 272, loss=1.2788810729980469
Epoch 10, batch 273, loss=1.65580153465271
Epoch 10, batch 274, loss=1.1231529712677002
Epoch 10, batch 275, loss=1.3039414882659912
Epoch 10, batch 276, loss=1.335148572921753
Epoch 10, batch 277, loss=1.8370652198791504
Epoch 10, batch 278, loss=1.1667520999908447
Epoch 10, batch 279, loss=1.7782553434371948
Epoch 10, batch 280, loss=1.4109883308410645
Epoch 10, batch 281, loss=1.2323538064956665
Epoch 10, batch 282, loss=1.656655192375183
Epoch 10, batch 283, loss=1.2915791273117065
Epoch 10, batch 284, loss=1.124637246131897
Epoch 10, batch 285, loss=1.2194489240646362
Epoch 10, batch 286, loss=1.445932149887085
Epoch 10, batch 287, loss=1.4682464599609375
Epoch 10, batch 288, loss=1.3393224477767944
Epoch 10, batch 289, loss=1.3288540840148926
Epoch 10, batch 290, loss=1.2060370445251465
Epoch 10, batch 291, loss=1.1850332021713257
Epoch 10, batch 292, loss=1.4897081851959229
Epoch 10, batch 293, loss=1.3425390720367432
Epoch 10, batch 294, loss=1.2115938663482666
Epoch 10, batch 295, loss=1.2723233699798584
Epoch 10, batch 296, loss=1.4571352005004883
Epoch 10, batch 297, loss=1.078098177909851
Epoch 10, batch 298, loss=1.0038361549377441
Epoch 10, batch 299, loss=1.143022894859314
Epoch 10, batch 300, loss=1.455107569694519
Epoch 10, batch 301, loss=1.1946332454681396
Epoch 10, batch 302, loss=1.2627537250518799
Epoch 10, batch 303, loss=1.4868252277374268
Epoch 10, batch 304, loss=1.3796838521957397
Epoch 10, batch 305, loss=1.2659921646118164
Epoch 10, batch 306, loss=1.5056178569793701
Epoch 10, batch 307, loss=1.636124849319458
Epoch 10, batch 308, loss=1.3956279754638672
Epoch 10, batch 309, loss=1.1881352663040161
Epoch 10, batch 310, loss=1.3049921989440918
Epoch 10, batch 311, loss=1.3678748607635498
Epoch 10, batch 312, loss=1.3799848556518555
Epoch 10, batch 313, loss=1.3345980644226074
Epoch 10, batch 314, loss=1.168774127960205
Epoch 10, batch 315, loss=1.4782476425170898
Epoch 10, batch 316, loss=1.0828158855438232
Epoch 10, batch 317, loss=1.2196733951568604
Epoch 10, batch 318, loss=1.1950039863586426
Epoch 10, batch 319, loss=1.3523616790771484
Epoch 10, batch 320, loss=1.2273807525634766
Epoch 10, batch 321, loss=1.1684832572937012
Epoch 10, batch 322, loss=1.5878524780273438
Epoch 10, batch 323, loss=1.4224200248718262
Epoch 10, batch 324, loss=1.2386000156402588
Epoch 10, batch 325, loss=1.468826174736023
Epoch 10, batch 326, loss=1.1877073049545288
Epoch 10, batch 327, loss=1.1640231609344482
Epoch 10, batch 328, loss=1.2983945608139038
Epoch 10, batch 329, loss=1.3408699035644531
Epoch 10, batch 330, loss=1.3602536916732788
Epoch 10, batch 331, loss=1.2856969833374023
Epoch 10, batch 332, loss=1.3872474431991577
Epoch 10, batch 333, loss=1.4621257781982422
Epoch 10, batch 334, loss=1.09132981300354
Epoch 10, batch 335, loss=1.4888176918029785
Epoch 10, batch 336, loss=1.5828826427459717
Epoch 10, batch 337, loss=1.358594298362732
Epoch 10, batch 338, loss=0.9709742069244385
Epoch 10, batch 339, loss=1.3876731395721436
Epoch 10, batch 340, loss=1.1498961448669434
Epoch 10, batch 341, loss=1.213073968887329
Epoch 10, batch 342, loss=1.1563050746917725
Epoch 10, batch 343, loss=1.1149272918701172
Epoch 10, batch 344, loss=1.2469607591629028
Epoch 10, batch 345, loss=1.350153923034668
Epoch 10, batch 346, loss=1.075061321258545
Epoch 10, batch 347, loss=1.3912558555603027
Epoch 10, batch 348, loss=0.9944708347320557
Epoch 10, batch 349, loss=1.3414520025253296
Epoch 10, batch 350, loss=1.142439365386963
Epoch 10, batch 351, loss=1.4000983238220215
Epoch 10, batch 352, loss=1.515350580215454
Epoch 10, batch 353, loss=1.4129419326782227
Epoch 10, batch 354, loss=1.2860596179962158
Epoch 10, batch 355, loss=1.255017638206482
Epoch 10, batch 356, loss=0.9406628012657166
Epoch 10, batch 357, loss=1.0983061790466309
Epoch 10, batch 358, loss=1.1237640380859375
Epoch 10, batch 359, loss=1.3398574590682983
Epoch 10, batch 360, loss=1.3459399938583374
Epoch 10, batch 361, loss=1.0006574392318726
Epoch 10, batch 362, loss=1.2973864078521729
Epoch 10, batch 363, loss=1.2380157709121704
Epoch 10, batch 364, loss=1.3748126029968262
Epoch 10, batch 365, loss=1.3586186170578003
Epoch 10, batch 366, loss=1.0874502658843994
Epoch 10, batch 367, loss=1.3348439931869507
Epoch 10, batch 368, loss=1.3421958684921265
Epoch 10, batch 369, loss=1.190721035003662
Epoch 10, batch 370, loss=1.3296388387680054
Epoch 10, batch 371, loss=1.4711463451385498
Epoch 10, batch 372, loss=1.2436060905456543
Epoch 10, batch 373, loss=1.237513780593872
Epoch 10, batch 374, loss=1.0897177457809448
Epoch 10, batch 375, loss=1.3236898183822632
Epoch 10, batch 376, loss=1.362066626548767
Epoch 10, batch 377, loss=1.3183866739273071
Epoch 10, batch 378, loss=1.2802913188934326
Epoch 10, batch 379, loss=1.1738511323928833
Epoch 10, batch 380, loss=1.2912335395812988
Epoch 10, batch 381, loss=1.256138801574707
Epoch 10, batch 382, loss=1.175826907157898
Epoch 10, batch 383, loss=1.2798919677734375
Epoch 10, batch 384, loss=1.0166254043579102
Epoch 10, batch 385, loss=1.28848135471344
Epoch 10, batch 386, loss=1.4203399419784546
Epoch 10, batch 387, loss=1.0328342914581299
Epoch 10, batch 388, loss=1.2772321701049805
Epoch 10, batch 389, loss=1.1335183382034302
Epoch 10, batch 390, loss=1.1272796392440796
Epoch 10, batch 391, loss=1.422466516494751
Epoch 10, batch 392, loss=1.5618531703948975
Epoch 10, batch 393, loss=1.2301462888717651
Epoch 10, batch 394, loss=1.482540488243103
Epoch 10, batch 395, loss=1.4490249156951904
Epoch 10, batch 396, loss=0.9434186816215515
Epoch 10, batch 397, loss=1.366125464439392
Epoch 10, batch 398, loss=1.2053567171096802
Epoch 10, batch 399, loss=1.3372033834457397
Epoch 10, batch 400, loss=1.1203300952911377
Epoch 10, batch 401, loss=1.2285914421081543
Epoch 10, batch 402, loss=1.3525829315185547
Epoch 10, batch 403, loss=1.3892247676849365
Epoch 10, batch 404, loss=1.2191109657287598
Epoch 10, batch 405, loss=1.2537767887115479
Epoch 10, batch 406, loss=1.231520175933838
Epoch 10, batch 407, loss=1.1800705194473267
Epoch 10, batch 408, loss=1.43312406539917
Epoch 10, batch 409, loss=1.3413188457489014
Epoch 10, batch 410, loss=1.2355921268463135
Epoch 10, batch 411, loss=1.322489857673645
Epoch 10, batch 412, loss=1.1815879344940186
Epoch 10, batch 413, loss=1.296713948249817
Epoch 10, batch 414, loss=1.466577410697937
Epoch 10, batch 415, loss=1.4263900518417358
Epoch 10, batch 416, loss=1.395571231842041
Epoch 10, batch 417, loss=1.3299338817596436
Epoch 10, batch 418, loss=1.100592851638794
Epoch 10, batch 419, loss=1.4384373426437378
Epoch 10, batch 420, loss=1.0728734731674194
Epoch 10, batch 421, loss=1.5139720439910889
Epoch 10, batch 422, loss=1.5688858032226562
Epoch 10, batch 423, loss=0.8834883570671082
Epoch 10, batch 424, loss=1.0530879497528076
Epoch 10, batch 425, loss=1.30698823928833
Epoch 10, batch 426, loss=1.1719483137130737
Epoch 10, batch 427, loss=1.1389617919921875
Epoch 10, batch 428, loss=1.367346167564392
Epoch 10, batch 429, loss=1.5421879291534424
Epoch 10, batch 430, loss=1.0574079751968384
Epoch 10, batch 431, loss=1.2380106449127197
Epoch 10, batch 432, loss=1.1535292863845825
Epoch 10, batch 433, loss=1.0632069110870361
Epoch 10, batch 434, loss=1.3101608753204346
Epoch 10, batch 435, loss=1.5944271087646484
Epoch 10, batch 436, loss=1.2148315906524658
Epoch 10, batch 437, loss=1.294919490814209
Epoch 10, batch 438, loss=1.1744155883789062
Epoch 10, batch 439, loss=1.1981040239334106
Epoch 10, batch 440, loss=1.2960007190704346
Epoch 10, batch 441, loss=1.2526352405548096
Epoch 10, batch 442, loss=1.1392488479614258
Epoch 10, batch 443, loss=1.513981819152832
Epoch 10, batch 444, loss=1.4838637113571167
Epoch 10, batch 445, loss=1.3114087581634521
Epoch 10, batch 446, loss=1.587263584136963
Epoch 10, batch 447, loss=1.5526779890060425
Epoch 10, batch 448, loss=1.154960036277771
Epoch 10, batch 449, loss=1.5327003002166748
Epoch 10, batch 450, loss=1.327146291732788
Epoch 10, batch 451, loss=1.0619335174560547
Epoch 10, batch 452, loss=1.4871982336044312
Epoch 10, batch 453, loss=1.155931830406189
Epoch 10, batch 454, loss=1.4816522598266602
Epoch 10, batch 455, loss=1.4237148761749268
Epoch 10, batch 456, loss=1.4000375270843506
Epoch 10, batch 457, loss=1.2479896545410156
Epoch 10, batch 458, loss=1.2440394163131714
Epoch 10, batch 459, loss=1.1535474061965942
Epoch 10, batch 460, loss=1.4250900745391846
Epoch 10, batch 461, loss=1.198073387145996
Epoch 10, batch 462, loss=1.2389981746673584
Epoch 10, batch 463, loss=1.2252806425094604
Epoch 10, batch 464, loss=1.3381705284118652
Epoch 10, batch 465, loss=0.9871417880058289
Epoch 10, batch 466, loss=1.2868635654449463
Epoch 10, batch 467, loss=1.4607270956039429
Epoch 10, batch 468, loss=1.648186445236206
Epoch 10, batch 469, loss=1.0909940004348755
Epoch 10, batch 470, loss=1.2027792930603027
Epoch 10, batch 471, loss=1.3921836614608765
Epoch 10, batch 472, loss=1.050382375717163
Epoch 10, batch 473, loss=1.3354028463363647
Epoch 10, batch 474, loss=1.1771278381347656
Epoch 10, batch 475, loss=1.1313703060150146
Epoch 10, batch 476, loss=1.4458746910095215
Epoch 10, batch 477, loss=1.0734752416610718
Epoch 10, batch 478, loss=0.35271042585372925
Average epoch loss=0.4293045864195006
/scratch/jw6881/pytorch-example/transformer_cv_project_siamese_neural_network.py:312: RuntimeWarning: invalid value encountered in divide
  true_neg = float(np.sum(labels[idx2] == 0)) / neg
/scratch/jw6881/pytorch-example/transformer_cv_project_siamese_neural_network.py:311: RuntimeWarning: invalid value encountered in divide
  true_pos = float(np.sum(labels[idx1] == 1)) / pos
CEDAR1:
Max accuracy for batch 0 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 1 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 2 = 0 at d = 0
Max accuracy for batch 3 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 4 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 5 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 6 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 7 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 8 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 9 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 10 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 11 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 12 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 13 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 14 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 15 = 0.7333333333333334 at d = 1.1313708455418237e-05
Max accuracy for batch 16 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 17 = 0.5833333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 18 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 19 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 20 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 21 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 22 = 0.7857142857142857 at d = 1.1313708455418237e-05
Max accuracy for batch 23 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 24 = 0.6 at d = 1.13116375359823e-05
Max accuracy for batch 25 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 26 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 27 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 28 = 0.9166666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 29 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 30 = 0.7142857142857143 at d = 1.1313708455418237e-05
Max accuracy for batch 31 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 32 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 33 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 34 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 35 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 36 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 37 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 38 = 0.7142857142857143 at d = 1.1313708455418237e-05
Max accuracy for batch 39 = 1.0 at d = 1.1313708455418237e-05
Max accuracy for batch 40 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 41 = 0.5333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 42 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 43 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 44 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 45 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 46 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 47 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 48 = 0.875 at d = 1.1313708455418237e-05
Max accuracy for batch 49 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 50 = 0.9285714285714286 at d = 1.1313708455418237e-05
Max accuracy for batch 51 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 52 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 53 = 0.5 at d = 0.0010113116375359823
Max accuracy for batch 54 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 55 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 56 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 57 = 0.5666666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 58 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 59 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 60 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 61 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 62 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 63 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 64 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 65 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 66 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 67 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 68 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 69 = 0.625 at d = 1.13116375359823e-05
Max accuracy for batch 70 = 0.6333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 71 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 72 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 73 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 74 = 0.8333333333333333 at d = 1.1312842616462149e-05
Max accuracy for batch 75 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 76 = 0.7333333333333334 at d = 1.1313708455418237e-05
Max accuracy for batch 77 = 0.625 at d = 1.1313708455418237e-05
Max accuracy for batch 78 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 79 = 0.5 at d = 0.0010113127780423383
Max accuracy for batch 80 = 0.6428571428571428 at d = 1.1313708455418237e-05
Max accuracy for batch 81 = 0.7333333333333334 at d = 1.1313708455418237e-05
Max accuracy for batch 82 = 0.6666666666666666 at d = 1.13116375359823e-05
Max accuracy for batch 83 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 84 = 0.6666666666666666 at d = 1.1312842616462149e-05
Max accuracy for batch 85 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 86 = 0.5833333333333334 at d = 1.1312842616462149e-05
Max accuracy for batch 87 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 88 = 0.7142857142857143 at d = 1.1313708455418237e-05
Max accuracy for batch 89 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 90 = 0.75 at d = 1.13116375359823e-05
Max accuracy for batch 91 = 0 at d = 0
Max accuracy for batch 92 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 93 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 94 = 0.6 at d = 1.1313708455418237e-05
Max accuracy for batch 95 = 0.6 at d = 1.1312842616462149e-05
Max accuracy for batch 96 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 97 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 98 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 99 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 100 = 0.5666666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 101 = 0.875 at d = 1.1313708455418237e-05
Max accuracy for batch 102 = 0.6333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 103 = 0.5 at d = 0.0010113128426164622
Max accuracy for batch 104 = 0.6333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 105 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 106 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 107 = 0.5833333333333334 at d = 1.1313708455418237e-05
Max accuracy for batch 108 = 0.5 at d = 0.0010113137084554183
Max accuracy for batch 109 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 110 = 0.5833333333333334 at d = 1.1313708455418237e-05
Max accuracy for batch 111 = 0.8 at d = 1.1313708455418237e-05
Max accuracy for batch 112 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 113 = 0.625 at d = 1.1312842616462149e-05
Max accuracy for batch 114 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 115 = 0.6666666666666667 at d = 1.1313708455418237e-05
Max accuracy for batch 116 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 117 = 0.75 at d = 1.1313708455418237e-05
Max accuracy for batch 118 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 119 = 0.7 at d = 1.1313708455418237e-05
Max accuracy for batch 120 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 121 = 0.5 at d = 0.0010113127780423383
Max accuracy for batch 122 = 0.6666666666666666 at d = 1.1313708455418237e-05
Max accuracy for batch 123 = 0.5333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 124 = 0.8333333333333333 at d = 1.1313708455418237e-05
Max accuracy for batch 125 = 0.5 at d = 1.1313708455418237e-05
Max accuracy for batch 126 = 0.6666666666666667 at d = 1.1313708455418237e-05
